"CSIScontractID","SumOfnumberOfActions","SumofObligatedAmount","SumOfbaseandexercisedoptionsvalue","Sumofbaseandalloptionsvalue","StartFiscal_Year","maxoffiscal_year","IsIDV","idvpiid","piid","ContractLabelID","hyphenatedIDVpiid","CSISidvpiidID","IsPerformanceBasedLogistics","ContractingAgencyID","ContractingOfficeID","MajorCommandID","FundingAgencyID","FundingOfficeID","TypeOfContractPricing","systemequipmentcode","statutoryexceptiontofairopportunity","extentcompeted","IsSomeCompetition","IsFullAndOpen","IsCostBased","IsFixedPrice","IsIncentive","contractactiontype","ObligatedAmount","MinOfEffectiveDate","MaxOfEffectiveDate","ChangeOrderObligatedAmount","ChangeOrderBaseAndExercisedOptionsValue","ChangeOrderBaseAndAllOptionsValue","NewWorkObligatedAmount","NewWorkBaseAndExercisedOptionsValue","NewWorkBaseAndAllOptionsValue","SumOfUnmodifiedobligatedAmount","SumOfUnmodifiedbaseandexercisedoptionsvalue","SumOfUnmodifiedbaseandalloptionsvalue","UnmodifiedNumberOfOffersReceived","IsClosed","IsModified","IsTerminated","SumOfisChangeOrder","MaxOfisChangeOrder","SumOfisNewWork","MaxOfisNewWork"
9266246,2,105292,0,0,2002,2002,1,"DACA0101D0027","2",NA,"",84359,"","2100","CA01",NA,NA,NA,"J","1ZOP","","D",NA,NA,NA,"True",NA,NA,105292,"2002-06-19 00:00:00.0000000","2002-09-30 00:00:00.0000000",53297,0,0,0,0,0,51995,0,0,NA,0,1,0,1,1,0,0
3345449,105,110591621.9531,122288195.87,122288195.87,2006,2013,0,"","N0042106C0085",NA,"",23356,"","1700","N00421",NA,NA,NA,"","000","","A",NA,NA,NA,"False",NA,NA,110591621.9531,"2006-10-01 00:00:00.0000000","2013-05-21 00:00:00.0000000",0,0,0,27990161,100233207.5,11618566.5,3e+06,20664953,109279594,NA,0,1,0,0,0,6,1
10078422,3,1880000,1880000,1880000,2009,2009,1,"FA850404D0001","0037",NA,"",90708,"","5700","FA8504",NA,NA,NA,"J","000","","A",NA,NA,NA,"True",NA,NA,1880000,"2008-12-01 00:00:00.0000000","2009-08-21 00:00:00.0000000",0,0,0,0,0,0,1800000,1800000,1800000,NA,0,1,0,0,0,0,0
18787656,1,3300210,0,0,2001,2001,1,"N0016497D0013","35",NA,"",213724,"","1700","BW17A",NA,NA,NA,"U","2000","","A",NA,NA,NA,"False",NA,NA,3300210,"2001-04-10 00:00:00.0000000","2001-04-10 00:00:00.0000000",0,0,0,0,0,0,3300210,0,0,2,0,0,0,0,0,0,0
625429,1,51179,0,0,2000,2000,0,"","DCA20000P5133",NA,"",23356,"","97AK","ZD11",NA,NA,NA,"J","1000","","C",NA,NA,NA,"True",NA,NA,51179,"1999-12-30 00:00:00.0000000","1999-12-30 00:00:00.0000000",0,0,0,0,0,0,51179,0,0,1,0,0,0,0,0,0,0
1161006,127,124185818,0,0,NA,2005,0,"","F0960498C0007",NA,"",23356,"","5700","",NA,NA,NA,"","","","C",NA,NA,NA,"False",NA,NA,124185818,"1999-10-01 00:00:00.0000000","2005-05-02 00:00:00.0000000",0,0,0,61425496,0,0,0,0,0,0,0,1,0,0,0,51,1
9903952,40,304869832,0,0,2004,2013,1,"F3460199D0002","0051",NA,"",333502,"","","",NA,NA,NA,"K","000","","A",NA,NA,NA,"True",NA,NA,304869832,"2003-10-10 00:00:00.0000000","2013-08-23 00:00:00.0000000",0,0,0,275110180,0,0,261663,0,0,NA,1,1,1,0,0,27,1
25854497,3,122841.9531,122841.9531,122841.9531,2013,2013,1,"M6890913D7614","0005",NA,"",99436,"","1700","M68909",NA,NA,NA,"J","000","","A",NA,NA,NA,"True",NA,NA,122841.9531,"2013-04-24 00:00:00.0000000","2013-06-18 00:00:00.0000000",0,0,0,0,0,0,122841.9531,122841.9531,122841.9531,NA,0,1,0,0,0,0,0
26143319,5,52684155.7168,52684155.7168,52684155.7168,2013,2013,1,"SPM3S112DZ109","0002",NA,"",145351,"","97AS","SPM3S1",NA,NA,NA,"J","000","","D",NA,NA,NA,"True",NA,NA,52684155.7168,"2012-11-30 00:00:00.0000000","2013-02-12 00:00:00.0000000",0,0,0,206655.7168,206655.7168,206655.7168,52477500,52477500,52477500,NA,0,1,0,0,0,4,1
17994912,29,43357840.71,43824050.65,60863968.3,2009,2013,1,"GS35F4476G","W91QUZ09F0125",NA,"",400883,"","2100","",NA,NA,NA,"2","000","FAIR","A",NA,NA,NA,"",NA,NA,43357840.71,"2009-09-30 00:00:00.0000000","2013-04-08 00:00:00.0000000",0,0,0,19706169.11,33052895.96,-720715.24,5990405.76,5990405.8,56331739.09,NA,0,1,0,0,0,6,1
2962817,75,185142203,0,0,2003,2013,0,"","N0002403C2102",NA,"",23356,"","1700","",NA,NA,NA,"","000","","C",NA,NA,NA,"",NA,NA,185142203,"2003-02-18 00:00:00.0000000","2013-04-17 00:00:00.0000000",19898013,0,0,114534908,0,0,16340000,0,0,NA,0,1,0,35,1,7,1
2351391,3,305737.5,305737.5,305737.5,2012,2012,0,"","HQC00712P0001",NA,"",23356,"","97AZ","HQC007",NA,NA,NA,"J","000","","C",NA,NA,NA,"True",NA,NA,305737.5,"2012-02-28 00:00:00.0000000","2012-09-12 00:00:00.0000000",95041.7,95041.7,95041.7,0,0,0,210695.8,210695.8,210695.8,NA,0,1,0,1,1,0,0
9132556,28,2989507.72,0,0,2006,2013,1,"DAAB0703DB009","0210",NA,"",6691,"","","",NA,NA,NA,"Y","000","FAIR","A",NA,NA,NA,"False",NA,NA,2989507.72,"2006-02-03 00:00:00.0000000","2013-02-06 00:00:00.0000000",4e+05,0,0,557834.45,0,0,312595,0,0,NA,0,1,0,3,1,6,1
624453,136,25975690.09,0,0,2002,2011,0,"","DATM0702C0009",NA,"",23356,"","2100","",NA,NA,NA,"","000","","D",NA,NA,NA,"True",NA,NA,25975690.09,"2001-11-29 00:00:00.0000000","2011-03-24 00:00:00.0000000",7216946.58,0,0,589769,0,0,122740,0,0,NA,0,1,0,37,1,14,1
2966035,637,195071115,0,0,2000,2004,0,"","N0002499C2313",NA,"",23356,"","1700","",NA,NA,NA,"","","","",NA,NA,NA,"",NA,NA,195071115,"1999-11-10 00:00:00.0000000","2004-09-30 00:00:00.0000000",193328895,0,0,0,0,0,0,0,0,NA,0,1,0,630,1,0,0
9199185,2,7873007.1,7873007.1,7873007.1,2011,2012,1,"DAAH0103D0029","BGS6",NA,"",226728,"","2100","W15P7T",NA,NA,NA,"J","000","","A",NA,NA,NA,"True",NA,NA,7873007.1,"2011-09-23 00:00:00.0000000","2011-11-09 00:00:00.0000000",0,0,0,0,0,0,7873007.1,7873007.1,7873007.1,NA,0,1,0,0,0,0,0
1387555,25,69840119.5,69840119.5,69840119.5,2007,2012,0,"","FA821807C0009",NA,"",23356,"","5700","",NA,NA,NA,"","","","D",NA,NA,NA,"",NA,NA,69840119.5,"2007-08-17 00:00:00.0000000","2012-09-28 00:00:00.0000000",1247000,1247000,1247000,14562999.5,14562999.5,14562999.5,17525160,17525160,17525160,NA,0,1,0,1,1,3,1
24510741,3,113392.5,113392.5,113392.5,2012,2013,1,"W15QKN09D0028","0008",NA,"",22230,"","2100","W15QKN",NA,NA,NA,"J","000","FAIR","D",NA,NA,NA,"True",NA,NA,113392.5,"2012-09-19 00:00:00.0000000","2013-03-01 00:00:00.0000000",0,0,0,0,0,0,113392.5,113392.5,113392.5,NA,0,1,0,0,0,0,0
25572309,1,937399.37,937399.37,2812198.11,2013,2013,0,"","W912DY13C0014",NA,"",23356,"","2100","W912DY",NA,NA,NA,"J","000","","B",NA,NA,NA,"True",NA,NA,937399.37,"2013-03-28 00:00:00.0000000","2013-03-28 00:00:00.0000000",0,0,0,0,0,0,937399.37,937399.37,2812198.11,1,0,0,0,0,0,0,0
7977674,14,338379221,338379221,338379221,2012,2013,0,"","W56HZV12C0060",NA,"",23356,"","2100","W56HZV",NA,NA,NA,"J","128","","B",NA,NA,NA,"True",NA,NA,338379221,"2011-11-14 00:00:00.0000000","2013-06-21 00:00:00.0000000",0,0,0,0,0,0,38377452,38377452,38377452,NA,0,1,0,3,1,0,0
500957,94,212060966.6,0,0,2003,2013,0,"","DAAH2303C0050",NA,"",23356,"","","",NA,NA,NA,"","000","","C",NA,NA,NA,"",NA,NA,212060966.6,"2002-12-02 00:00:00.0000000","2013-02-20 00:00:00.0000000",5020382.01,0,0,102357598.09,0,0,35490811,0,0,NA,0,1,0,15,1,26,1
470435,1,2051500,0,0,2003,2003,0,"","DAAB3203P0075",NA,"",23356,"","2100","AB32",NA,NA,NA,"J","1000","","A",NA,NA,NA,"True",NA,NA,2051500,"2003-08-27 00:00:00.0000000","2003-08-27 00:00:00.0000000",0,0,0,0,0,0,2051500,0,0,3,0,0,0,0,0,0,0
18253966,66,1834583.02,1834583.02,1834583.02,2012,2012,1,"HDEC0211D0002","1204",NA,"",229328,"","97AZ","HDEC02",NA,NA,NA,"J","000","","A",NA,NA,NA,"True",NA,NA,1834583.02,"2012-04-01 00:00:00.0000000","2012-04-01 00:00:00.0000000",0,0,0,0,0,0,1834583.02,1834583.02,1834583.02,7,0,0,0,0,0,0,0
18214983,1164,6163216.41,6163216.41,6163216.41,2009,2009,1,"HDEC0105G3298","9006",NA,"",274253,"","97AZ","HDEC01",NA,NA,NA,"J","000","","B",NA,NA,NA,"True",NA,NA,6163216.41,"2009-04-01 00:00:00.0000000","2009-04-01 00:00:00.0000000",0,0,0,0,0,0,6163216.41,6163216.41,6163216.41,1,0,0,0,0,0,0,0
2966115,25,299448411.86,0,0,2000,2013,0,"","N0002499C5206",NA,"",23356,"","","",NA,NA,NA,"J","","","C",NA,NA,NA,"True",NA,NA,299448411.86,"1999-12-08 00:00:00.0000000","2012-10-17 00:00:00.0000000",0,0,0,157466347,0,0,0,0,0,0,0,1,0,0,0,10,1
3415081,6,2558810,2558810,2558810,2007,2008,0,"","N5523607C0007",NA,"",23356,"","1700","N55236",NA,NA,NA,"","000","","A",NA,NA,NA,"",NA,NA,2558810,"2007-08-01 00:00:00.0000000","2008-04-07 00:00:00.0000000",0,0,0,458791,458791,458791,2100019,2100019,2100019,NA,0,1,0,0,0,3,1
483795,2,15206373,0,0,2002,2003,0,"","DAAE0702CM065",NA,"",23356,"","2100","AE07",NA,NA,NA,"J","1DCP","","C",NA,NA,NA,"True",NA,NA,15206373,"2002-09-04 00:00:00.0000000","2003-03-24 00:00:00.0000000",0,0,0,13974030,0,0,1232343,0,0,NA,0,1,0,0,0,1,1
1416583,10,79415631,79415631,79415631,2010,2012,0,"","FA862510C6505",NA,"",23356,"","5700","",NA,NA,NA,"J","000","","C",NA,NA,NA,"True",NA,NA,79415631,"2009-12-18 00:00:00.0000000","2011-11-08 00:00:00.0000000",0,0,0,43386475,-10256640,-10256640,26890000,89672271,89672271,NA,0,1,0,0,0,3,1
10109609,4,7924790,0,0,2006,2007,1,"FA877104D0007","TF11",NA,"",144637,"","5700","FA8773",NA,NA,NA,"J","000","FAIR","A",NA,NA,NA,"True",NA,NA,7924790,"2006-04-21 00:00:00.0000000","2007-04-19 00:00:00.0000000",2198457,0,0,3482,0,0,432596,0,0,NA,0,1,0,1,1,1,1
3045472,2,19126800,0,0,2003,2004,0,"","N0016403C8532",NA,"",23356,"","1700","BW17A",NA,NA,NA,"J","","","A",NA,NA,NA,"True",NA,NA,19126800,"2003-09-25 00:00:00.0000000","2003-12-04 00:00:00.0000000",0,0,0,43582,0,0,19083218,0,0,NA,0,1,0,0,0,1,1
24542328,7,7186705.8,7186705.8,7186705.8,2011,2012,1,"W52P1J10DBA01","0011",NA,"",300271,"","2100","W52P1J",NA,NA,NA,"J","000","","B",NA,NA,NA,"True",NA,NA,7186705.8,"2011-06-01 00:00:00.0000000","2012-09-18 00:00:00.0000000",1925454.61,1925454.61,1925454.61,1319771.7,1319771.7,1319771.7,3941479.49,3941479.49,3941479.49,NA,0,1,0,2,1,1,1
9842719,9,30874401,0,0,2005,2011,1,"F0960303D0095","2002",NA,"",227097,"","5700","FA8528",NA,NA,NA,"J","000","","A",NA,NA,NA,"True",NA,NA,30874401,"2005-06-30 00:00:00.0000000","2010-11-02 00:00:00.0000000",0,0,0,0,0,0,28702603,0,0,NA,1,1,0,0,0,0,0
9831478,5,29116767,0,0,2004,2005,1,"F0863702D6999","5207",NA,"",90953,"","5700","",NA,NA,NA,"R","000","","A",NA,NA,NA,"False",NA,NA,29116767,"2004-05-04 00:00:00.0000000","2005-09-12 00:00:00.0000000",0,0,0,6772597,0,0,20711455,0,0,NA,0,1,0,0,0,1,1
8456300,6,544772.5867,544772.5867,544772.5867,2011,2013,0,"","W912PB11C8047",NA,"",23356,"","2100","W912PB",NA,NA,NA,"J","000","","A",NA,NA,NA,"True",NA,NA,544772.5867,"2011-09-30 00:00:00.0000000","2013-09-16 00:00:00.0000000",0,0,0,94772.5867,94772.5867,94772.5867,450000,450000,450000,NA,0,1,0,0,0,5,1
10016616,1,1132788.88,1132788.88,1132788.88,2010,2010,1,"FA520957D0001","0012",NA,"",254352,"","5700","FA5209",NA,NA,NA,"S","000","","B",NA,NA,NA,"False",NA,NA,1132788.88,"2010-05-31 00:00:00.0000000","2010-05-31 00:00:00.0000000",0,0,0,0,0,0,1132788.88,1132788.88,1132788.88,1,0,0,0,0,0,0,0
20424516,8,187173733.61,187173733.61,279219876.08,2007,2009,1,"SP060007D0489","B001",NA,"",129933,"","97AS","SP0600",NA,NA,NA,"K","000","","A",NA,NA,NA,"True",NA,NA,187173733.61,"2007-06-15 00:00:00.0000000","2008-11-13 00:00:00.0000000",0,0,0,143636337.07,143636337.07,193927185.27,41755294.28,41755294.28,83510588.55,NA,0,1,0,0,0,5,1
24659035,1,162077.5,162077.5,162077.5,2011,2011,1,"W911SE06D0008","0026",NA,"",340287,"","2100","W911SE",NA,NA,NA,"J","000","","A",NA,NA,NA,"True",NA,NA,162077.5,"2011-07-14 00:00:00.0000000","2011-07-14 00:00:00.0000000",0,0,0,0,0,0,162077.5,162077.5,162077.5,9,0,0,0,0,0,0,0
10093767,12,250074170,250074170,250074170,2010,2012,1,"FA862506D6453","0047",NA,"",261254,"","5700","FA8625",NA,NA,NA,"","000","","C",NA,NA,NA,"",NA,NA,250074170,"2010-09-29 00:00:00.0000000","2012-01-12 00:00:00.0000000",0,0,0,113276021,113276021,113276021,136798149,136798149,136798149,NA,0,1,0,0,0,7,1
20430035,1,249772596.52,249772596.52,249772596.52,2011,2011,1,"SP060011D0464","B001",NA,"",51033,"","97AS","SP0600",NA,NA,NA,"K","000","","A",NA,NA,NA,"True",NA,NA,249772596.52,"2010-12-17 00:00:00.0000000","2010-12-17 00:00:00.0000000",0,0,0,0,0,0,249772596.52,249772596.52,249772596.52,20,0,0,0,0,0,0,0
9423140,1,60000,0,0,NA,2000,1,"DASG6296D0007","37",NA,"",150969,"","2100","SG62",NA,NA,NA,"R","1000","","A",NA,NA,NA,"False",NA,NA,60000,"2000-06-19 00:00:00.0000000","2000-06-19 00:00:00.0000000",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26299105,15,18976727.9336,18976727.9336,18976727.9336,2013,2013,1,"W31P4Q11D0008","0003",NA,"",274402,"","2100","W31P4Q",NA,NA,NA,"U","000","","D",NA,NA,NA,"False",NA,NA,18976727.9336,"2013-05-15 00:00:00.0000000","2013-09-23 00:00:00.0000000",0,0,0,18367985.1836,18367985.1836,18367985.1836,608742.75,608742.75,608742.75,NA,0,1,0,0,0,14,1
624995,13,168147270,0,0,2001,2005,0,"","DCA10001C4007",NA,"",23356,"","97AK","",NA,NA,NA,"J","","","C",NA,NA,NA,"True",NA,NA,168147270,"2000-12-05 00:00:00.0000000","2005-09-21 00:00:00.0000000",50009175,0,0,45984495,0,0,9e+06,0,0,NA,0,1,0,5,1,5,1
20431463,6,167663776.0063,167663776.0063,167663776.0063,2012,2013,1,"SP060012D1004","B001",NA,"",21306,"","97AS","SP0600",NA,NA,NA,"K","000","","C",NA,NA,NA,"True",NA,NA,167663776.0063,"2011-10-11 00:00:00.0000000","2013-09-10 00:00:00.0000000",0,0,0,0,0,0,162905613,162905613,162905613,NA,0,1,0,0,0,0,0
26343992,1,1087791.15,1087791.15,3542103.6,2013,2013,0,"","FA664313C0005",NA,"",23356,"","5700","FA6643",NA,NA,NA,"J","000","","B",NA,NA,NA,"True",NA,NA,1087791.15,"2013-09-20 00:00:00.0000000","2013-09-20 00:00:00.0000000",0,0,0,0,0,0,1087791.15,1087791.15,3542103.6,1,0,0,0,0,0,0,0
5118676,1,29883,29883,29883,2008,2008,0,"","SPM7M908M3704",NA,"",23356,"","97AS","SPM7M9",NA,NA,NA,"J","000","","A",NA,NA,NA,"True",NA,NA,29883,"2008-05-03 00:00:00.0000000","2008-05-03 00:00:00.0000000",0,0,0,0,0,0,29883,29883,29883,2,0,0,0,0,0,0,0
18212463,2101,2610920.6,11396437.8,56982189,2007,2007,1,"HDEC0105G3154","7003",NA,"",135671,"","97AZ","HDEC01",NA,NA,NA,"J","000","","B",NA,NA,NA,"True",NA,NA,2610920.6,"2006-10-01 00:00:00.0000000","2006-10-01 00:00:00.0000000",0,0,0,0,0,0,2610920.6,11396437.8,56982189,1,0,0,0,0,0,0,0
18700678,7,189874632.83,189874632.83,189874632.83,2012,2012,1,"N0003910D0010","0001",NA,"",57200,"","1700","N00039",NA,NA,NA,"J","000","","C",NA,NA,NA,"True",NA,NA,189874632.83,"2011-10-01 00:00:00.0000000","2012-02-13 00:00:00.0000000",0,0,0,0,0,0,36372168.55,36372168.55,36372168.55,NA,0,1,0,0,0,0,0
8042402,74,558087,0,0,2005,2005,0,"","W9114F05PV102",NA,"",23356,"","2100","W9114F",NA,NA,NA,"J","000","","A",NA,NA,NA,"True",NA,NA,558087,"2004-10-01 00:00:00.0000000","2004-10-01 00:00:00.0000000",0,0,0,0,0,0,558087,0,0,2,0,0,0,0,0,0,0
2141645,95,799518075.8125,830063530.8125,821330019.8125,2009,2013,0,"","H9400209C0002",NA,"",23356,"","9760","",NA,NA,NA,"J","000","","B",NA,NA,NA,"True",NA,NA,799518075.8125,"2008-10-01 00:00:00.0000000","2013-09-17 00:00:00.0000000",0,0,0,28405000,474182382,14509053,0,154215515,771077575,NA,0,1,0,0,0,67,1
8099291,46,9808097.79,0,5577812,2004,2009,0,"","W911S104C0003",NA,"",23356,"","2100","W911S1",NA,NA,NA,"","000","","D",NA,NA,NA,"",NA,NA,9808097.79,"2004-03-01 00:00:00.0000000","2009-03-12 00:00:00.0000000",0,0,0,2590888,0,0,1019863,0,0,NA,0,1,0,1,1,18,1
460900,7,21316910,0,0,2002,2005,0,"","DAAA0902C0043",NA,"",23356,"","2100","",NA,NA,NA,"J","","","D",NA,NA,NA,"True",NA,NA,21316910,"2002-08-26 00:00:00.0000000","2005-06-01 00:00:00.0000000",0,0,0,191156,0,0,9446580,0,0,NA,0,1,0,0,0,5,1
7928400,118,255899122.07,0,0,2004,2012,0,"","W31P4Q04C0082",NA,"",23356,"","","",NA,NA,NA,"U","000","","C",NA,NA,NA,"False",NA,NA,255899122.07,"2004-03-19 00:00:00.0000000","2012-09-05 00:00:00.0000000",135261811,0,0,36758811,0,0,15078394,0,0,NA,0,1,0,41,1,32,1
25661413,1,1480524,1480524,1480524,2013,2013,1,"FA812412D0001","0015",NA,"",432614,"","5700","FA8124",NA,NA,NA,"J","000","","B",NA,NA,NA,"True",NA,NA,1480524,"2013-02-25 00:00:00.0000000","2013-02-25 00:00:00.0000000",0,0,0,0,0,0,1480524,1480524,1480524,1,0,0,0,0,0,0,0
25021278,2,25758120.33,25758120.33,25758120.33,2009,2009,1,"W91QVN06D6003","0012",NA,"",227223,"","2100","W91QVN",NA,NA,NA,"J","000","","A",NA,NA,NA,"True",NA,NA,25758120.33,"2009-07-30 00:00:00.0000000","2009-09-26 00:00:00.0000000",19318590.25,19318590.25,19318590.25,0,0,0,6439530.08,6439530.08,6439530.08,NA,0,1,0,1,1,0,0
8607848,1,27966968,27966968,27966968,2006,2006,0,"","W91GXY06C0025",NA,"",23356,"","2100","W91GXY",NA,NA,NA,"J","000","","A",NA,NA,NA,"True",NA,NA,27966968,"2005-10-22 00:00:00.0000000","2005-10-22 00:00:00.0000000",0,0,0,0,0,0,27966968,27966968,27966968,1,0,0,0,0,0,0,0
3407060,4,1.1e+08,0,0,2000,2003,0,"","N4740899C5382",NA,"",23356,"","1700","C7408",NA,NA,NA,"J","2000","","A",NA,NA,NA,"True",NA,NA,1.1e+08,"1999-10-01 00:00:00.0000000","2002-12-02 00:00:00.0000000",2e+07,0,0,0,0,0,8e+07,0,0,NA,0,1,0,2,1,0,0
26434257,1,17358918,17358918,17358918,2013,2013,1,"W912HN10D0056","0009",NA,"",31239,"","2100","W912HN",NA,NA,NA,"J","000","FAIR","D",NA,NA,NA,"True",NA,NA,17358918,"2013-09-28 00:00:00.0000000","2013-09-28 00:00:00.0000000",0,0,0,0,0,0,17358918,17358918,17358918,5,0,0,0,0,0,0,0
2962586,300,1227295591,0,0,2002,2011,0,"","N0002402C2901",NA,"",23356,"","1700","",NA,NA,NA,"","000","","C",NA,NA,NA,"False",NA,NA,1227295591,"2002-09-26 00:00:00.0000000","2011-01-19 00:00:00.0000000",34006839,0,0,751806916,0,0,79100000,0,0,NA,0,1,0,89,1,151,1
18214976,732,4076356.78,4076356.78,1e+07,2008,2008,1,"HDEC0105G3298","8003",NA,"",274253,"","97AZ","HDEC01",NA,NA,NA,"J","000","","B",NA,NA,NA,"True",NA,NA,4076356.78,"2008-02-01 00:00:00.0000000","2008-02-01 00:00:00.0000000",0,0,0,0,0,0,4076356.78,4076356.78,1e+07,1,0,0,0,0,0,0,0
1153548,22,88733592,0,0,2002,2008,0,"","F0863502C0049",NA,"",23356,"","5700","",NA,NA,NA,"J","","","A",NA,NA,NA,"True",NA,NA,88733592,"2002-02-22 00:00:00.0000000","2007-12-17 00:00:00.0000000",0,0,0,81396273,0,0,7330182,0,0,NA,0,1,0,0,0,14,1
20431467,1,139911306,139911306,139911306,2012,2012,1,"SP060012D1010","B001",NA,"",158458,"","97AS","SP0600",NA,NA,NA,"K","000","","A",NA,NA,NA,"True",NA,NA,139911306,"2012-03-27 00:00:00.0000000","2012-03-27 00:00:00.0000000",0,0,0,0,0,0,139911306,139911306,139911306,12,0,0,0,0,0,0,0
9192140,2,3579381,0,0,2004,2004,1,"DAAE3002D1022","0008",NA,"",167854,"","2100","W15QKN",NA,NA,NA,"Y","000","","D",NA,NA,NA,"False",NA,NA,3579381,"2004-04-19 00:00:00.0000000","2004-05-14 00:00:00.0000000",0,0,0,0,0,0,575000,0,0,NA,0,1,0,0,0,0,0
18212760,930,13494318.75,13494318.75,13494318.75,2010,2010,1,"HDEC0105G3169","1012",NA,"",423128,"","97AZ","HDEC01",NA,NA,NA,"J","000","","B",NA,NA,NA,"True",NA,NA,13494318.75,"2009-10-01 00:00:00.0000000","2009-10-01 00:00:00.0000000",0,0,0,0,0,0,13494318.75,13494318.75,13494318.75,1,0,0,0,0,0,0,0
9935239,1,1397237,0,0,2003,2003,1,"F4262000D0029","0013",NA,"",165576,"","5700","GE39",NA,NA,NA,"U","3AFH","","A",NA,NA,NA,"False",NA,NA,1397237,"2003-03-12 00:00:00.0000000","2003-03-12 00:00:00.0000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18802193,45,27921177.44,28879658.55,28969946.55,2008,2013,1,"N0017804D4146","NS01",NA,"",373194,"","1700","N00039",NA,NA,NA,"","000","FAIR","A",NA,NA,NA,"False",NA,NA,27921177.44,"2008-09-24 00:00:00.0000000","2013-02-27 00:00:00.0000000",0,0,0,2450000,5583575,0,981301,3513157,25522930,NA,0,1,0,0,0,2,1
2966383,43,664148842,0,0,2003,2011,0,"","N0003003C0100",NA,"",23356,"","1700","",NA,NA,NA,"","","","",NA,NA,NA,"False",NA,NA,664148842,"2003-07-11 00:00:00.0000000","2011-09-22 00:00:00.0000000",0,0,0,3825616,0,0,19664000,0,0,NA,1,1,1,0,0,6,1
9981892,2,2502504,0,0,2005,2005,1,"FA442804D0013","0323",NA,"",386207,"","5700","FA4428",NA,NA,NA,"J","000","MG","D",NA,NA,NA,"True",NA,NA,2502504,"2005-03-10 00:00:00.0000000","2005-08-10 00:00:00.0000000",0,0,0,0,0,0,2529426,0,0,NA,0,1,0,0,0,0,0
460612,211,517153560.06,171934640.94,171934640.94,2000,2013,0,"","DAAA0900C0064",NA,"",23356,"","2100","",NA,NA,NA,"","000","","A",NA,NA,NA,"False",NA,NA,517153560.06,"2000-08-15 00:00:00.0000000","2013-04-18 00:00:00.0000000",102756663.59,-261147.61,-261147.61,159621624.28,73478139.86,73478139.86,568166,568166,568166,NA,0,1,0,49,1,40,1
24918375,2,5705769.5,5705769.5,5705769.5,2012,2012,1,"W91B4M09A0006","0202",NA,"",231213,"","2100","W91B4M",NA,NA,NA,"J","000","","A",NA,NA,NA,"True",NA,NA,5705769.5,"2012-03-24 00:00:00.0000000","2012-03-27 00:00:00.0000000",0,0,0,0,0,0,5705769.5,5705769.5,5705769.5,NA,0,1,0,0,0,0,0
9425056,2,1009434,0,0,2001,2001,1,"DASW0101A0033","1",NA,"",151865,"","2100","SW01",NA,NA,NA,"J","1000","","A",NA,NA,NA,"True",NA,NA,1009434,"2001-04-05 00:00:00.0000000","2001-09-27 00:00:00.0000000",0,0,0,0,0,0,949456,0,0,NA,0,0,0,0,0,0,0
14241188,36,7108790.14,0,0,2004,2010,1,"GS07F0335M","FA930104F2011",NA,"",59239,"","5700","",NA,NA,NA,"J","000","FAIR","A",NA,NA,NA,"True",NA,NA,7108790.14,"2004-09-08 00:00:00.0000000","2010-09-28 00:00:00.0000000",69507,0,0,743503.69,0,0,0,0,0,NA,1,1,0,6,1,8,1
9301818,14,7940760,7940760,7940760,2006,2009,1,"DACA8702D0037","0011",NA,"",188443,"","2100","W9124B",NA,NA,NA,"","000","","A",NA,NA,NA,"",NA,NA,7940760,"2006-09-25 00:00:00.0000000","2008-11-06 00:00:00.0000000",0,0,0,514125,514125,514125,6688226,6688226,6688226,NA,0,1,0,0,0,1,1
1415881,13,39430908,20350478,20350478,2004,2011,0,"","FA860704C2752",NA,"",23356,"","5700","",NA,NA,NA,"J","000","","A",NA,NA,NA,"True",NA,NA,39430908,"2004-04-16 00:00:00.0000000","2011-06-22 00:00:00.0000000",9735590,0,0,16687522,7342682,7342682,13007796,13007796,13007796,NA,0,1,0,2,1,8,1
461511,26,111754540.81,0,0,2000,2008,0,"","DAAA0999C0066",NA,"",23356,"","2100","",NA,NA,NA,"J","","","",NA,NA,NA,"True",NA,NA,111754540.81,"2000-03-31 00:00:00.0000000","2008-05-30 00:00:00.0000000",-3400,0,0,90541889,0,0,0,0,0,0,0,1,0,2,1,16,1
24562752,25,650429664.92,650429664.92,650429664.92,2010,2013,1,"W56HZV09D0024","0013",NA,"",345032,"","2100","W56HZV",NA,NA,NA,"J","000","","C",NA,NA,NA,"True",NA,NA,650429664.92,"2009-12-22 00:00:00.0000000","2013-06-14 00:00:00.0000000",-28449865.28,-28449865.28,-28449865.28,420452718.2,420452718.2,420452718.2,258364288,258364288,258364288,NA,0,1,0,2,1,21,1
18500922,6,3129572.99,3129572.99,3129572.99,2012,2013,1,"HTC71110DS002","0007",NA,"",205734,"","9776","HTC711",NA,NA,NA,"Z","000","","A",NA,NA,NA,"False",NA,NA,3129572.99,"2011-10-01 00:00:00.0000000","2013-01-11 00:00:00.0000000",-107844.21,227335.79,227335.79,0,0,0,2902237.2,2902237.2,2902237.2,NA,0,1,0,4,1,0,0
