"systemequipmentcode","CSIScontractID","SumOfnumberOfActions","SumofObligatedAmount","SumOfbaseandexercisedoptionsvalue","Sumofbaseandalloptionsvalue","StartFiscal_Year","maxoffiscal_year","IsIDV","idvpiid","piid","ContractLabelID","hyphenatedIDVpiid","CSISidvpiidID","IsPerformanceBasedLogistics","ContractingAgencyID","ContractingOfficeID","MajorCommandID","FundingAgencyID","FundingOfficeID","TypeOfContractPricing","systemequipmentcode2","statutoryexceptiontofairopportunity","extentcompeted","IsCostBased","IsFixedPrice","IsIncentive","contractactiontype","ObligatedAmount","MinOfEffectiveDate","MaxOfEffectiveDate","SumOfUnmodifiedobligatedAmount","SumOfUnmodifiedbaseandexercisedoptionsvalue","SumOfUnmodifiedbaseandalloptionsvalue","UnmodifiedNumberOfOffersReceived","IsClosed","IsModified","IsTerminated","SumOfisChangeOrder","MaxOfisChangeOrder","SumOfisNewWork","MaxOfisNewWork","LastSignedLastDateToOrder","LastUltimateCompletionDate","LastCurrentCompletionDate","ChangeOrderObligatedAmount","ChangeOrderBaseAndExercisedOptionsValue","ChangeOrderBaseAndAllOptionsValue","NewWorkObligatedAmount","NewWorkBaseAndExercisedOptionsValue","NewWorkBaseAndAllOptionsValue","IsFullAndOpen","IsSomeCompetition","IsOnlyOneSource","IsFollowonToCompetedAction","numberofoffersreceived","multipleorsingleawardidc","AwardOrIDVcontractactiontype"
"515","2932835","1","4617","4617","4617","2007","2007","0","","M6785407P0033","NA","","23356","","1700","M67854","NA","NA","NA","J","515","","D","NA","True","NA","NA","4617","2007-02-28 00:00:00.0000000","2007-02-28 00:00:00.0000000","4617","4617","4617","3","0","0","0","0","0","0","0","NA","2007-03-30","2007-03-30","0","0","0","0","0","0",0,1,NA,NA,3,NA,"Purchase Order"
"374","25856045","16","35838822","38271359","38271359","2013","2013","1","N0002412G2317","ER02","NA","","120241","","1700","N62786","NA","NA","NA","R","374","","C","NA","False","NA","NA","35838822","2012-10-25 00:00:00.0000000","2013-08-30 00:00:00.0000000","93645","100002","12714176","NA","0","1","0","6","1","4","1","NA","2013-08-31","2013-08-31","17402393","18583183","25557183","7723597","8248329","0",0,0,1,0,1,"SINGLE AWARD","Basic Ordering Agreement"
"515","2933041","6","816955.56","816955.56","816955.56","2008","2013","0","","M6785408C0028","NA","","23356","","1700","M67854","NA","NA","NA","","515","","D","NA","False","NA","NA","816955.56","2008-07-30 00:00:00.0000000","2012-11-01 00:00:00.0000000","3e+05","576890.64","576890.64","NA","0","1","0","0","0","2","1","NA","2012-08-27","2012-08-27","0","0","0","240064.92","240064.92","240064.92",0,1,NA,NA,1,NA,"Definitive Contract"
"198","18658708","2","6101873","6101873","6101873","2007","2008","1","N0001904D0009","0041","NA","","6632","","1700","N00019","NA","NA","NA","Y","198","","C","NA","False","NA","NA","6101873","2007-09-24 00:00:00.0000000","2008-09-15 00:00:00.0000000","5358454","5358454","5358454","NA","0","1","0","0","0","1","1","NA","2009-09-24","2009-09-24","0","0","0","743419","743419","743419",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3052115","1","8495","8495","8495","2007","2007","0","","N0016407P0064","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","8495","2006-10-20 00:00:00.0000000","2006-10-20 00:00:00.0000000","8495","8495","8495","2","0","0","0","0","0","0","0","NA","2006-11-03","2006-11-03","0","0","0","0","0","0",1,1,NA,NA,2,NA,"Purchase Order"
"374","2964453","121","502220514","506223295","514238961","2009","2013","0","","N0002409C2303","NA","","23356","","1700","","NA","NA","NA","2","374","","C","NA","","NA","NA","502220514","2009-03-23 00:00:00.0000000","2013-06-26 00:00:00.0000000","426643547","435938616","475854144","NA","0","1","0","16","1","55","1","NA","2014-06-30","2014-06-30","11772767","11403527","11403527","24573165","36688352","5069301",0,0,0,0,1,NA,"Definitive Contract"
"515","2934484","1","70000","70000","1e+05","2011","2011","0","","M6785411C0001","NA","","23356","","1700","M67854","NA","NA","NA","J","515","","D","NA","True","NA","NA","70000","2010-10-14 00:00:00.0000000","2010-10-14 00:00:00.0000000","70000","70000","1e+05","50","0","0","0","0","0","0","0","NA","2011-06-13","2011-03-13","0","0","0","0","0","0",0,1,NA,NA,50,NA,"Definitive Contract"
"180","3052138","1","1170","1170","1170","2007","2007","0","","N0016407P0087","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","1170","2006-10-25 00:00:00.0000000","2006-10-25 00:00:00.0000000","1170","1170","1170","2","0","0","0","0","0","0","0","NA","2006-11-15","2006-11-15","0","0","0","0","0","0",1,1,NA,NA,2,NA,"Purchase Order"
"374","18785825","1","89015.24","89015.24","89015.24","2011","2011","1","N0016410DGQ20","0006","NA","","142492","","1700","N00164","NA","NA","NA","J","374","","A","NA","True","NA","NA","89015.24","2011-03-31 00:00:00.0000000","2011-03-31 00:00:00.0000000","89015.24","89015.24","89015.24","6","0","0","0","0","0","0","0","NA","2011-05-16","2011-05-16","0","0","0","0","0","0",1,1,NA,NA,6,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3054780","1","24000","24000","24000","2008","2008","0","","N0016408P0382","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","24000","2008-01-09 00:00:00.0000000","2008-01-09 00:00:00.0000000","24000","24000","24000","1","0","0","0","0","0","0","0","NA","2008-05-08","2008-05-08","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"515","18867068","3","77744.97","77744.97","77744.97","2010","2010","1","N0024405D0011","MU68","NA","","381680","","1700","M67854","NA","NA","NA","J","515","FAIR","A","NA","True","NA","NA","77744.97","2009-10-13 00:00:00.0000000","2010-09-17 00:00:00.0000000","71658.95","71658.95","71658.95","NA","0","1","0","0","0","2","1","NA","2010-09-30","2010-09-30","0","0","0","6086.02","6086.02","6086.02",0,1,NA,NA,1,"MULTIPLE AWARD","Indefinite Delivery Contract"
"198","18842681","4","692237.32","692237.32","692237.32","2008","2009","1","N0018907D0105","0001","NA","","360613","","1700","N00189","NA","NA","NA","","198","FOO","A","NA","False","NA","NA","692237.32","2008-09-08 00:00:00.0000000","2009-09-03 00:00:00.0000000","222767","222767","222767","NA","0","1","0","0","0","0","0","NA","2009-07-18","2009-07-18","0","0","0","0","0","0",0,0,1,1,1,"MULTIPLE AWARD","Indefinite Delivery Contract"
"516","25224636","3","2493130","8767580","42484260","2013","2013","0","","N0002413C6264","NA","","23356","","1700","N00024","NA","NA","NA","U","516","","B","NA","False","NA","NA","2493130","2013-05-06 00:00:00.0000000","2013-09-12 00:00:00.0000000","125000","8767580","42484260","NA","0","1","0","0","0","0","0","NA","2014-05-05","2014-05-05","0","0","0","0","0","0",0,0,0,0,1,NA,"Definitive Contract"
"197","2964949","65","2102085394","2102134884","2271650518","2011","2013","0","","N0002411C2306","NA","","23356","","1700","","NA","NA","NA","L","197","","C","NA","True","NA","NA","2102085394","2011-09-15 00:00:00.0000000","2013-11-13 00:00:00.0000000","1825665914","1825665914","2002000001","NA","0","1","0","11","1","33","1","NA","2018-12-04","2018-12-04","148470","197960","197960","290255819","290255819","283437366",0,0,0,0,1,NA,"Definitive Contract"
"180","3056884","3","15257.28","15257.28","15257.28","2009","2009","0","","N0016409P0616","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","15257.28","2009-04-21 00:00:00.0000000","2009-06-24 00:00:00.0000000","11442.96","11442.96","11442.96","NA","0","1","0","0","0","1","1","NA","2009-06-21","2009-06-21","0","0","0","3814.32","3814.32","3814.32",0,0,1,0,1,NA,"Purchase Order"
"180","18782338","2","23923","23923","23923","2008","2008","1","N0016406D8959","0010","NA","","249438","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","23923","2008-02-06 00:00:00.0000000","2008-03-10 00:00:00.0000000","1225","1225","1225","NA","0","1","0","0","0","0","0","NA","2008-04-09","2008-04-09","0","0","0","0","0","0",1,1,NA,NA,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3056838","1","23616","23616","23616","2009","2009","0","","N0016409P0570","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","23616","2009-04-02 00:00:00.0000000","2009-04-02 00:00:00.0000000","23616","23616","23616","1","0","0","0","0","0","0","0","NA","2009-07-23","2009-07-23","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"374","25880722","1","202878","202878","202878","2013","2013","1","N6134013D0002","0002","NA","","277919","","1700","N61340","NA","NA","NA","J","374","","A","NA","True","NA","NA","202878","2013-04-25 00:00:00.0000000","2013-04-25 00:00:00.0000000","202878","202878","202878","5","0","0","0","0","0","0","0","NA","2014-10-17","2014-10-17","0","0","0","0","0","0",1,1,NA,NA,5,"SINGLE AWARD","Indefinite Delivery Contract"
"516","18684176","4","85289","85289","85289","2009","2011","1","N0002405G4417","L176","NA","","427378","","1700","N62789","NA","NA","NA","","516","","C","NA","","NA","NA","85289","2009-07-29 00:00:00.0000000","2011-09-15 00:00:00.0000000","53000","53000","53000","NA","0","1","0","1","1","1","1","NA","2009-09-21","2009-09-21","31789","31789","31789","500","500","500",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18842695","2","101549.12","101549.12","101549.12","2008","2008","1","N0018907D0105","GT10","NA","","360613","","1700","N57023","NA","NA","NA","B","198","FAIR","A","NA","False","NA","NA","101549.12","2008-07-23 00:00:00.0000000","2008-08-29 00:00:00.0000000","90117.52","90117.52","90117.52","NA","0","1","0","0","0","1","1","NA","2008-09-05","2008-09-05","0","0","0","11431.6","11431.6","11431.6",0,1,NA,NA,1,"MULTIPLE AWARD","Indefinite Delivery Contract"
"198","18660609","3","99626.6","99626.6","99626.6","2007","2010","1","N0001906D0009","0001","NA","","76504","","1700","N00019","NA","NA","NA","Y","198","","C","NA","False","NA","NA","99626.6","2007-03-13 00:00:00.0000000","2009-12-31 00:00:00.0000000","99626.6","99626.6","99626.6","NA","0","1","0","0","0","0","0","NA","2010-12-31","2010-12-31","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3053389","1","10079","10079","10079","2007","2007","0","","N0016407P1458","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","10079","2007-07-02 00:00:00.0000000","2007-07-02 00:00:00.0000000","10079","10079","10079","2","0","0","0","0","0","0","0","NA","2007-08-06","2007-08-06","0","0","0","0","0","0",1,1,NA,NA,2,NA,"Purchase Order"
"198","25855560","1","427499","427499","427499","2013","2013","1","N0001913D0005","0020","NA","","67571","","1700","N00019","NA","NA","NA","U","198","","C","NA","False","NA","NA","427499","2013-08-29 00:00:00.0000000","2013-08-29 00:00:00.0000000","427499","427499","427499","1","0","0","0","0","0","0","0","NA","2014-06-01","2014-06-01","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3054010","2","69485","69485","69485","2007","2008","0","","N0016407P2148","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","69485","2007-09-14 00:00:00.0000000","2008-04-08 00:00:00.0000000","2500","2500","2500","NA","0","1","0","0","0","1","1","NA","2008-08-21","2008-08-21","0","0","0","66985","66985","66985",1,1,NA,NA,3,NA,"Purchase Order"
"198","18662833","1","112366.9","112366.9","112366.9","2012","2012","1","N0001909D0022","0071","NA","","420938","","1700","N00019","NA","NA","NA","Y","198","","C","NA","False","NA","NA","112366.9","2012-07-13 00:00:00.0000000","2012-07-13 00:00:00.0000000","112366.9","112366.9","112366.9","1","0","0","0","0","0","0","0","NA","2012-09-30","2012-09-30","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18662836","5","1100310","1100310","1100310","2012","2013","1","N0001909D0022","0076","NA","","420938","","1700","N00019","NA","NA","NA","Y","198","","C","NA","False","NA","NA","1100310","2012-09-07 00:00:00.0000000","2013-09-04 00:00:00.0000000","996075","996075","996075","NA","0","1","0","0","0","3","1","NA","2013-09-06","2013-09-06","0","0","0","104235","104235","104235",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3055507","3","17670","17670","17670","2008","2009","0","","N0016408P1146","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","B","NA","True","NA","NA","17670","2008-06-11 00:00:00.0000000","2008-10-22 00:00:00.0000000","17670","17670","17670","NA","0","1","0","0","0","0","0","NA","2009-03-12","2009-03-12","0","0","0","0","0","0",0,0,0,0,1,NA,"Purchase Order"
"516","3479860","2","560","560","560","2011","2011","0","","N6279311PA035","NA","","23356","","1700","N62793","NA","NA","NA","J","516","","D","NA","True","NA","NA","560","2011-01-04 00:00:00.0000000","2011-01-18 00:00:00.0000000","560","560","560","NA","0","1","0","0","0","0","0","NA","2011-01-20","2011-01-20","0","0","0","0","0","0",0,1,1,0,1,NA,"Purchase Order"
"198","18655843","1","-1168","0","0","NA","2004","1","N0001495D2007","0020","NA","","306283","","1700","E3230","NA","NA","NA","U","198","","A","NA","False","NA","NA","-1168","2003-11-06 00:00:00.0000000","2003-11-06 00:00:00.0000000","0","0","0","0","0","1","0","0","0","0","0","NA","NA","2001-09-30","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA
"180","3052868","1","5501","5501","5501","2007","2007","0","","N0016407P0871","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","5501","2007-03-26 00:00:00.0000000","2007-03-26 00:00:00.0000000","5501","5501","5501","1","0","0","0","0","0","0","0","NA","2007-05-01","2007-05-01","0","0","0","0","0","0",1,1,NA,NA,1,NA,"Purchase Order"
"374","18800833","59","144172588.5275","187619055.9063","169629025","2009","2013","1","N0017804D4030","EH03","NA","","402412","","1700","N00024","NA","NA","NA","","374","FAIR","A","NA","False","NA","NA","144172588.5275","2009-07-22 00:00:00.0000000","2013-09-27 00:00:00.0000000","19091741","28472599","169629025","NA","0","1","0","0","0","0","0","NA","2014-09-22","2014-07-31","0","0","0","0","0","0",0,1,NA,NA,2,"MULTIPLE AWARD","Indefinite Delivery Contract"
"515","2932566","3","69999","69999","99995","2007","2007","0","","M6785407C0022","NA","","23356","","1700","M67854","NA","NA","NA","J","515","","D","NA","True","NA","NA","69999","2007-02-09 00:00:00.0000000","2007-07-11 00:00:00.0000000","69999","69999","99995","NA","0","1","0","0","0","1","1","NA","2007-08-09","2007-08-09","0","0","0","0","0","0",0,1,NA,NA,13,NA,"Definitive Contract"
"180","17809027","1","8796","8796","8796","2007","2007","1","GS35F0639N","N0016407F0259","NA","","127085","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","8796","2007-03-20 00:00:00.0000000","2007-03-20 00:00:00.0000000","8796","8796","8796","1","0","0","0","0","0","0","0","NA","2007-03-27","2007-03-27","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"198","18662773","4","377733","377733","377733","2009","2010","1","N0001909D0022","0003","NA","","420938","","1700","N00019","NA","NA","NA","Y","198","","C","NA","False","NA","NA","377733","2009-07-20 00:00:00.0000000","2010-04-15 00:00:00.0000000","377733","377733","377733","NA","0","1","0","0","0","2","1","NA","2010-04-30","2010-04-30","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3053535","2","2942","2942","2942","2007","2008","0","","N0016407P1632","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","2942","2007-07-20 00:00:00.0000000","2007-11-27 00:00:00.0000000","2760","2760","2760","NA","0","1","0","0","0","0","0","NA","2007-12-27","2007-12-27","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"198","1420368","7","2599405","2599405","2599405","2009","2012","0","","FA865009C5319","NA","","23356","","5700","FA8650","NA","NA","NA","U","198","","D","NA","False","NA","NA","2599405","2009-09-16 00:00:00.0000000","2012-01-31 00:00:00.0000000","1250000","2599405","2599405","NA","0","1","0","0","0","3","1","NA","2012-03-12","2012-03-12","0","0","0","0","0","0",0,1,NA,NA,2,NA,"Definitive Contract"
"516","18684279","11","819913","819913","819913","2007","2009","1","N0002405G4417","L872","NA","","427378","","1700","","NA","NA","NA","2","516","","C","NA","","NA","NA","819913","2007-05-07 00:00:00.0000000","2009-02-19 00:00:00.0000000","3e+05","3e+05","3e+05","NA","0","1","0","3","1","4","1","NA","2007-07-31","2007-07-31","154913","154913","154913","115000","115000","115000",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"198","25855566","1","138574","138574","138574","2013","2013","1","N0001913D0005","0027","NA","","67571","","1700","N00019","NA","NA","NA","U","198","","C","NA","False","NA","NA","138574","2013-08-20 00:00:00.0000000","2013-08-20 00:00:00.0000000","138574","138574","138574","1","0","0","0","0","0","0","0","NA","2013-08-23","2013-08-23","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"197","18802906","15","1405032.67","2175008","4942728","2007","2009","1","N0017805D4480","7F01","NA","","102509","","1700","N69316","NA","NA","NA","","197","FAIR","A","NA","False","NA","NA","1405032.67","2007-03-22 00:00:00.0000000","2009-09-18 00:00:00.0000000","161147","161147","853077","NA","0","1","0","0","0","3","1","NA","2011-12-31","2011-12-31","0","0","0","786824","1025780","1082580",0,1,NA,NA,6,"MULTIPLE AWARD","Indefinite Delivery Contract"
"180","3056011","1","64177.15","64177.15","64177.15","2008","2008","0","","N0016408P1690","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","64177.15","2008-09-17 00:00:00.0000000","2008-09-17 00:00:00.0000000","64177.15","64177.15","64177.15","1","0","0","0","0","0","0","0","NA","2008-11-12","2008-11-12","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"180","3053203","2","0","0","0","2007","2010","0","","N0016407P1244","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","0","2007-05-30 00:00:00.0000000","2010-08-03 00:00:00.0000000","6170","6170","6170","NA","0","1","0","0","0","0","0","NA","2010-08-03","2010-08-03","0","0","0","0","0","0",1,1,NA,NA,1,NA,"Purchase Order"
"180","18785189","2","6480966","6480966","6480966","2011","2013","1","N0016409DGP05","0004","NA","","60714","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","6480966","2011-04-21 00:00:00.0000000","2012-10-19 00:00:00.0000000","6480966","6480966","6480966","NA","0","1","0","0","0","0","0","NA","2012-12-31","2012-12-31","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","24508075","4","231900","231900","231900","2009","2012","1","W15QKN06D0033","0005","NA","","297811","","2100","W15QKN","NA","NA","NA","J","198","","D","NA","True","NA","NA","231900","2009-04-23 00:00:00.0000000","2011-11-29 00:00:00.0000000","194100","194100","194100","NA","0","1","0","0","0","0","0","NA","2010-05-28","2010-05-28","0","0","0","0","0","0",0,1,0,0,3,"SINGLE AWARD","Indefinite Delivery Contract"
"515","2934504","1","79964.82","79964.82","149893.51","2011","2011","0","","M6785411C0230","NA","","23356","","1700","M67854","NA","NA","NA","J","515","","D","NA","True","NA","NA","79964.82","2011-08-26 00:00:00.0000000","2011-08-26 00:00:00.0000000","79964.82","79964.82","149893.51","7","0","0","0","0","0","0","0","NA","2012-02-26","2012-02-26","0","0","0","0","0","0",0,1,NA,NA,7,NA,"Definitive Contract"
"515","2933711","1","3300","3300","3300","2009","2009","0","","M6785409P0015","NA","","23356","","1700","M67854","NA","NA","NA","J","515","","C","NA","True","NA","NA","3300","2009-05-13 00:00:00.0000000","2009-05-13 00:00:00.0000000","3300","3300","3300","1","0","0","0","0","0","0","0","NA","2009-05-31","2009-05-31","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"180","3056592","1","7000","7000","7000","2009","2009","0","","N0016409P0319","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","D","NA","True","NA","NA","7000","2009-01-16 00:00:00.0000000","2009-01-16 00:00:00.0000000","7000","7000","7000","1","0","0","0","0","0","0","0","NA","2009-02-10","2009-02-10","0","0","0","0","0","0",0,1,NA,NA,1,NA,"Purchase Order"
"516","2965194","6","594618168","594618168","594618168","2012","2013","0","","N0002412C2115","NA","","23356","","1700","","NA","NA","NA","U","516","","C","NA","False","NA","NA","594618168","2012-04-13 00:00:00.0000000","2013-06-28 00:00:00.0000000","78089000","78089000","78089000","NA","0","1","0","0","0","2","1","NA","2013-12-31","2013-12-31","0","0","0","208651152","208651152","208651152",0,0,1,0,1,NA,"Definitive Contract"
"516","18802882","9","2796528","5157192","13482752","2007","2010","1","N0017805D4460","EH02","NA","","41960","","1700","N00024","NA","NA","NA","","516","FAIR","A","NA","","NA","NA","2796528","2007-03-30 00:00:00.0000000","2010-09-24 00:00:00.0000000","786888","786888","3370688","NA","0","1","0","0","0","0","0","NA","2011-03-29","2011-03-29","0","0","0","0","0","0",0,1,NA,NA,17,"MULTIPLE AWARD","Indefinite Delivery Contract"
"180","3056094","2","28458","28458","28458","2008","2009","0","","N0016408P1785","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","28458","2008-09-30 00:00:00.0000000","2009-09-30 00:00:00.0000000","28458","28458","28458","NA","0","1","0","0","0","0","0","NA","2009-09-30","2009-09-30","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"516","18867805","2","3207.47","3207.47","3207.47","2010","2012","1","N0024405D0012","4T34","NA","","163482","","1700","N62793","NA","NA","NA","J","516","ONE","A","NA","True","NA","NA","3207.47","2009-10-26 00:00:00.0000000","2011-10-14 00:00:00.0000000","7109","7109","7109","NA","0","1","0","0","0","0","0","NA","2010-09-30","2010-09-30","0","0","0","0","0","0",0,0,0,0,1,"MULTIPLE AWARD","Indefinite Delivery Contract"
"198","25854962","2","2596807","2596807","2596807","2013","2013","1","N0001909D0022","0075","NA","","420938","","1700","N00019","NA","NA","NA","Y","198","","C","NA","False","NA","NA","2596807","2012-10-12 00:00:00.0000000","2013-03-14 00:00:00.0000000","2596807","2596807","2596807","NA","0","1","0","0","0","1","1","NA","2013-07-31","2013-07-31","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"516","18684130","2","131237","131237","131237","2008","2008","1","N0002405G4417","L124","NA","","427378","","1700","N62789","NA","NA","NA","2","516","","C","NA","","NA","NA","131237","2008-07-22 00:00:00.0000000","2008-09-30 00:00:00.0000000","195000","195000","195000","NA","0","1","0","1","1","0","0","NA","2008-08-04","2008-08-04","-63763","-63763","-63763","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"516","18867808","3","1793.38","1793.38","1793.38","2011","2011","1","N0024405D0012","4T41","NA","","163482","","1700","N62793","NA","NA","NA","J","516","ONE","A","NA","True","NA","NA","1793.38","2010-09-30 00:00:00.0000000","2011-04-20 00:00:00.0000000","3453.89","3453.89","3453.89","NA","1","1","0","0","0","0","0","NA","2011-03-31","2011-03-31","0","0","0","0","0","0",0,0,0,0,1,"MULTIPLE AWARD","Indefinite Delivery Contract"
"198","18662813","1","179486","179486","179486","2011","2011","1","N0001909D0022","0047","NA","","420938","","1700","N00019","NA","NA","NA","Y","198","","C","NA","False","NA","NA","179486","2011-04-08 00:00:00.0000000","2011-04-08 00:00:00.0000000","179486","179486","179486","1","0","0","0","0","0","0","0","NA","2011-06-06","2011-06-06","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"516","25258247","2","3210","3210","3210","2013","2013","0","","N6278913P0025","NA","","23356","","1700","N62789","NA","NA","NA","J","516","","F","NA","True","NA","NA","3210","2013-06-26 00:00:00.0000000","2013-09-20 00:00:00.0000000","3210","3210","3210","NA","0","1","0","1","1","0","0","NA","2013-07-08","2013-07-08","0","0","0","0","0","0",0,1,NA,NA,5,NA,"Purchase Order"
"180","3057256","1","445","445","445","2009","2009","0","","N0016409P0992","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","D","NA","True","NA","NA","445","2009-08-10 00:00:00.0000000","2009-08-10 00:00:00.0000000","445","445","445","2","0","0","0","0","0","0","0","NA","2009-08-24","2009-08-24","0","0","0","0","0","0",0,1,NA,NA,2,NA,"Purchase Order"
"516","25855718","2","815000","1630000","1630000","2013","2013","1","N0002409G4106","WQ41","NA","","139113","","9763","S2401A","NA","NA","NA","J","516","","C","NA","True","NA","NA","815000","2012-12-13 00:00:00.0000000","2013-03-08 00:00:00.0000000","7e+05","1400000","1400000","NA","0","1","0","0","0","0","0","NA","2014-01-13","2014-01-13","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3052490","1","9986","9986","9986","2007","2007","0","","N0016407P0461","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","9986","2007-01-12 00:00:00.0000000","2007-01-12 00:00:00.0000000","9986","9986","9986","1","0","0","0","0","0","0","0","NA","2007-03-30","2007-03-30","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"516","2965254","5","5463408","5592474","16143975","2012","2013","0","","N0002412C4158","NA","","23356","","1700","N00024","NA","NA","NA","J","516","","C","NA","True","NA","NA","5463408","2012-06-27 00:00:00.0000000","2013-06-19 00:00:00.0000000","5459511","5459511","16143975","NA","0","1","0","0","0","0","0","NA","2013-06-19","2013-06-19","0","0","0","0","0","0",0,0,1,0,1,NA,"Definitive Contract"
"515","18869163","3","71843.64","71843.64","71843.64","2009","2009","1","N0024405D0012","MU69","NA","","163482","","1700","M67854","NA","NA","NA","J","515","FAIR","A","NA","True","NA","NA","71843.64","2008-10-01 00:00:00.0000000","2009-02-20 00:00:00.0000000","24123.48","24123.48","24123.48","NA","0","1","0","0","0","1","1","NA","2009-09-30","2009-09-30","0","0","0","47720.16","47720.16","47720.16",0,1,NA,NA,1,"MULTIPLE AWARD","Indefinite Delivery Contract"
"198","25855563","1","3339871","3339871","3339871","2013","2013","1","N0001913D0005","0024","NA","","67571","","1700","N00019","NA","NA","NA","U","198","","C","NA","False","NA","NA","3339871","2013-08-30 00:00:00.0000000","2013-08-30 00:00:00.0000000","3339871","3339871","3339871","1","0","0","0","0","0","0","0","NA","2014-02-28","2014-02-28","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"374","18785828","1","134309.78","134309.78","134309.78","2012","2012","1","N0016410DGQ20","0009","NA","","142492","","1700","N00164","NA","NA","NA","J","374","","A","NA","True","NA","NA","134309.78","2012-08-22 00:00:00.0000000","2012-08-22 00:00:00.0000000","134309.78","134309.78","134309.78","6","0","0","0","0","0","0","0","NA","2012-10-31","2012-10-31","0","0","0","0","0","0",1,1,NA,NA,6,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3054474","1","3296","3296","3296","2008","2008","0","","N0016408P0056","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","3296","2007-10-29 00:00:00.0000000","2007-10-29 00:00:00.0000000","3296","3296","3296","3","0","0","0","0","0","0","0","NA","2007-11-30","2007-11-30","0","0","0","0","0","0",1,1,NA,NA,3,NA,"Purchase Order"
"180","18781299","2","16188","16188","16188","2008","2008","1","N0016405D8921","0015","NA","","397381","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","16188","2008-04-25 00:00:00.0000000","2008-07-23 00:00:00.0000000","920","920","920","NA","0","1","0","0","0","1","1","NA","2008-08-03","2008-08-03","0","0","0","15268","15268","15268",1,1,NA,NA,3,"SINGLE AWARD","Indefinite Delivery Contract"
